language	gold_label	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	promptID	pairID	genre	label1	label2	label3	label4	label5	sentence1_tokenized	sentence2_tokenized	match
es	contradiction					When someone tries to investigate those networks the virus reacts and charges against the computer of the security expert.	Nobody is trying to investigate these networks.	157	469	newspaper	contradiction	-	-	-	-			
es	neutral					When someone tries to investigate those networks the virus reacts and charges against the computer of the security expert.	The security expert uses antivirus.	157	470	newspaper	neutral	-	-	-	-			
es	entailment					When someone tries to investigate those networks the virus reacts and charges against the computer of the security expert.	The computer of the expert is attacked by the virus.	157	471	newspaper	entailment	-	-	-	-			
es	entailment					A survey reveals that girls in Madrid are more tolerant of the gay community.	In Madrid, a survey has been carried out on tolerance with the gay community	158	472	newspaper	entailment	-	-	-	-			
es	contradiction					A survey reveals that girls in Madrid are more tolerant of the gay community.	According to the survey, girls are less tolerant of the gay community.	158	473	newspaper	contradiction	-	-	-	-			
es	neutral					A survey reveals that girls in Madrid are more tolerant of the gay community.	The survey also analyzes possible racist behaviors	158	474	newspaper	neutral	-	-	-	-			
es	contradiction					The president of Tralliance Corporation, Ron Andruff, considered that the new domain will be of great importance for the global tourism industry as it will make it easier for users to find the official websites of the tourist attractions, discriminating a large number of unrelated pages.	The new domain will cause users to encounter more garbage pages	159	475	newspaper	contradiction	-	-	-	-			
es	neutral					The president of Tralliance Corporation, Ron Andruff, considered that the new domain will be of great importance for the global tourism industry as it will make it easier for users to find the official websites of the tourist attractions, discriminating a large number of unrelated pages.	The president of Tralliance Corporation has been CEO of two other companies in the tourism sector	159	476	newspaper	neutral	-	-	-	-			
es	entailment					The president of Tralliance Corporation, Ron Andruff, considered that the new domain will be of great importance for the global tourism industry as it will make it easier for users to find the official websites of the tourist attractions, discriminating a large number of unrelated pages.	According to Ron Andruff, users can discriminate websites without interest thanks to the new domain	159	477	newspaper	entailment	-	-	-	-			
es	entailment					In Andalucia they put the SER and give us very long turns.	They do not favor us in BEING	160	478	newspaper	entailment	-	-	-	-			
es	contradiction					In Andalucia they put the SER and give us very long turns.	In Andalusia they don't listen to the SER	160	479	newspaper	contradiction	-	-	-	-			
es	neutral					In Andalucia they put the SER and give us very long turns.	Always hurt us in BEING	160	480	newspaper	neutral	-	-	-	-			
es	neutral					The sentence has been lower than that requested by the Public Prosecutor's Office and the State's lawyer, since the confessional mitigating circumstance has been applied.	The Attorney General's Office and the state attorney don't get along.	161	481	newspaper	neutral	-	-	-	-			
es	entailment					The sentence has been lower than that requested by the Public Prosecutor's Office and the State's lawyer, since the confessional mitigating circumstance has been applied.	The extenuating confession has reduced the sentence.	161	482	newspaper	entailment	-	-	-	-			
es	contradiction					The sentence has been lower than that requested by the Public Prosecutor's Office and the State's lawyer, since the confessional mitigating circumstance has been applied.	The application of the extenuating confession supposed an increase in conviction.	161	483	newspaper	contradiction	-	-	-	-			
es	neutral					In Roces there was a laundry room, which recently disappeared, and in Contrueces there was what was called El Manantial, which nobody knows anymore and it seems that nobody cares.	The laundries of Roces and Contrueces date from the Roman period.	162	484	newspaper	neutral	-	-	-	-			
es	contradiction					In Roces there was a laundry room, which recently disappeared, and in Contrueces there was what was called El Manantial, which nobody knows anymore and it seems that nobody cares.	People die to know the laundries of Roces and Contrueces.	162	485	newspaper	contradiction	-	-	-	-			
es	entailment					In Roces there was a laundry room, which recently disappeared, and in Contrueces there was what was called El Manantial, which nobody knows anymore and it seems that nobody cares.	There are forgotten laundries in Roces and Contrueces.	162	486	newspaper	entailment	-	-	-	-			
es	entailment					History is not as everyone wants it to be and we cannot forget it because otherwise we will repeat it.	Forgetting history means repeating it	163	487	newspaper	entailment	-	-	-	-			
es	neutral					History is not as everyone wants it to be and we cannot forget it because otherwise we will repeat it.	History is written by the powerful	163	488	newspaper	neutral	-	-	-	-			
es	contradiction					History is not as everyone wants it to be and we cannot forget it because otherwise we will repeat it.	History depends on what everyone wants it to be	163	489	newspaper	contradiction	-	-	-	-			
es	neutral					That the management of the company acts with an alarming lack of coherence.	The company is dedicated to waste management	164	490	newspaper	neutral	-	-	-	-			
es	contradiction					That the management of the company acts with an alarming lack of coherence.	The management of the company is totally coherent	164	491	newspaper	contradiction	-	-	-	-			
es	entailment					That the management of the company acts with an alarming lack of coherence.	The management of the company is not coherent	164	492	newspaper	entailment	-	-	-	-			
es	entailment					According to the SGAE, the Internet will have to be shut down... it won't be that we have too much information and entertainment... and what's worse, it will be free.	The SGAE wants to make a lot of money at all costs.	165	493	newspaper	entailment	-	-	-	-			
es	contradiction					According to the SGAE, the Internet will have to be shut down... it won't be that we have too much information and entertainment... and what's worse, it will be free.	The Internet makes the SGAE make a lot of money.	165	494	newspaper	contradiction	-	-	-	-			
es	neutral					According to the SGAE, the Internet will have to be shut down... it won't be that we have too much information and entertainment... and what's worse, it will be free.	The ESAS is suffering the economic consequences of the Internet.	165	495	newspaper	neutral	-	-	-	-			
es	entailment					He will not be able to leave the country and must report to the judicial authorities once a week.	Must remain in the country	166	496	newspaper	entailment	-	-	-	-			
es	neutral					He will not be able to leave the country and must report to the judicial authorities once a week.	Your passport will be withdrawn	166	497	newspaper	neutral	-	-	-	-			
es	contradiction					He will not be able to leave the country and must report to the judicial authorities once a week.	If you leave the country, you must notify the judicial authorities.	166	498	newspaper	contradiction	-	-	-	-			
es	entailment					This is a new economic model that needs new tools and new concepts.	It is a new economic model that needs new tools and concepts.	167	499	economy	entailment	-	-	-	-			
es	contradiction					This is a new economic model that needs new tools and new concepts.	The new economic model does not require different tools.	167	500	economy	contradiction	-	-	-	-			
es	neutral					This is a new economic model that needs new tools and new concepts.	Economic models change because society changes.	167	501	economy	neutral	-	-	-	-			
